src,dst,weight,type
939,10084,4.783,COLLABORATES
939,10100,3.232,REFERENCES
939,10618,0.882,CITES
939,10932,2.644,CITES
939,12000,0.512,REFERENCES
939,14046,0.493,COLLABORATES
939,14376,3.473,REFERENCES
939,15669,2.167,REFERENCES
939,16623,1.393,COLLABORATES
939,16802,3.915,COLLABORATES
939,17159,2.668,COLLABORATES
939,17407,4.185,COLLABORATES
940,1265,1.077,CITES
940,1284,2.342,REFERENCES
940,1416,0.525,CITES
940,1510,2.079,COLLABORATES
940,1850,1.33,CITES
940,2110,3.35,CITES
940,2725,2.03,REFERENCES
940,2900,2.541,REFERENCES
940,3686,0.502,REFERENCES
940,4026,3.837,REFERENCES
940,4507,0.379,CITES
940,5099,1.78,REFERENCES
940,5267,2.9,REFERENCES
940,5500,2.365,CITES
940,5609,1.819,COLLABORATES
940,6095,0.479,CITES
940,6198,2.957,REFERENCES
940,6492,2.957,REFERENCES
940,6611,4.449,REFERENCES
940,6719,2.718,COLLABORATES
940,6760,3.318,CITES
940,7506,4.248,COLLABORATES
940,7576,1.514,COLLABORATES
940,7739,0.491,CITES
940,7892,0.795,COLLABORATES
940,7994,1.62,COLLABORATES
940,8042,1.854,CITES
940,9072,4.19,REFERENCES
940,9319,3.431,REFERENCES
940,9424,2.872,CITES
940,9426,3.284,CITES
940,9513,2.842,CITES
940,9521,3.742,COLLABORATES
940,9561,2.319,COLLABORATES
940,9955,1.197,CITES
940,10534,2.827,CITES
940,10969,0.281,COLLABORATES
940,11650,3.265,REFERENCES
940,11711,4.651,COLLABORATES
940,11941,2.07,CITES
940,12031,4.456,CITES
940,12132,2.756,COLLABORATES
940,12507,1.372,REFERENCES
940,12543,2.891,REFERENCES
940,12631,4.005,REFERENCES
940,13077,2.342,CITES
940,13150,2.062,CITES
940,13366,0.591,COLLABORATES
940,13667,0.358,CITES
940,13820,0.139,COLLABORATES
940,13852,2.244,CITES
940,14097,1.416,REFERENCES
940,14244,3.893,REFERENCES
940,14449,2.933,REFERENCES
940,14527,2.3,CITES
940,14606,4.866,COLLABORATES
940,14713,1.466,CITES
940,15728,4.168,COLLABORATES
940,15985,1.427,REFERENCES
940,16410,3.3,CITES
940,16595,1.189,COLLABORATES
940,16710,2.886,REFERENCES
940,16780,1.472,REFERENCES
940,16871,2.563,COLLABORATES
940,17006,2.052,REFERENCES
940,17039,3.348,REFERENCES
941,1143,3.618,COLLABORATES
941,3032,1.485,REFERENCES
941,3562,3.5,COLLABORATES
941,4360,0.472,CITES
941,4540,0.494,CITES
941,5585,1.48,COLLABORATES
941,8715,0.271,REFERENCES
941,9072,4.485,CITES
941,10871,3.81,CITES
941,10908,3.56,CITES
941,11173,2.373,CITES
941,11282,1.737,COLLABORATES
941,16379,1.425,CITES
941,16780,1.97,CITES
942,1477,1.304,REFERENCES
942,1879,3.997,REFERENCES
942,2139,2.424,REFERENCES
942,2619,1.67,CITES
942,2862,4.487,COLLABORATES
942,3052,0.892,REFERENCES
942,3553,2.584,COLLABORATES
942,4148,3.691,COLLABORATES
942,4174,2.568,CITES
942,4453,3.718,CITES
942,4499,2.887,COLLABORATES
942,4595,2.118,COLLABORATES
942,4774,1.939,REFERENCES
942,4845,1.47,CITES
942,4916,4.921,REFERENCES
942,5148,4.364,REFERENCES
942,6308,1.827,REFERENCES
942,6361,0.316,COLLABORATES
942,6369,4.05,REFERENCES
942,6449,1.759,COLLABORATES
942,6593,2.327,COLLABORATES
942,6865,2.681,COLLABORATES
942,7601,1.231,CITES
942,7785,1.604,COLLABORATES
942,7854,3.854,CITES
942,8113,3.104,CITES
942,8177,1.212,COLLABORATES
942,8238,4.668,REFERENCES
942,8680,2.896,CITES
942,8820,0.717,REFERENCES
942,9339,0.206,REFERENCES
942,9628,4.635,REFERENCES
942,9755,3.725,CITES
942,9867,3.199,REFERENCES
942,9960,2.248,REFERENCES
942,10003,3.99,COLLABORATES
942,10024,4.923,REFERENCES
942,10510,1.027,COLLABORATES
942,10688,2.722,COLLABORATES
942,10884,3.709,CITES
942,11014,3.405,COLLABORATES
942,11300,0.49,CITES
942,11536,2.794,COLLABORATES
942,11590,2.737,REFERENCES
942,11653,0.205,COLLABORATES
942,11735,4.785,CITES
942,11755,3.482,CITES
942,12222,1.332,COLLABORATES
942,12376,1.755,COLLABORATES
942,12915,1.951,COLLABORATES
942,13229,2.01,REFERENCES
942,13408,1.989,CITES
942,13689,2.015,REFERENCES
942,13764,2.804,CITES
942,14054,1.123,REFERENCES
942,14517,0.801,REFERENCES
942,14552,4.073,CITES
942,14819,1.133,CITES
942,15195,4.536,CITES
942,15391,0.575,CITES
942,15783,2.511,REFERENCES
942,15844,4.862,REFERENCES
942,16798,2.79,CITES
942,16970,4.528,COLLABORATES
943,9195,3.249,COLLABORATES
944,11178,2.858,REFERENCES
945,2184,3.712,COLLABORATES
946,1251,3.643,CITES
946,1454,0.955,CITES
946,1538,1.742,COLLABORATES
946,2081,4.184,REFERENCES
946,2690,4.078,REFERENCES
946,3505,1.167,COLLABORATES
946,3847,3.186,REFERENCES
946,3848,3.71,REFERENCES
946,4470,0.134,CITES
946,5178,3.042,REFERENCES
946,9109,4.181,REFERENCES
946,9177,0.736,CITES
946,9375,4.451,CITES
946,9692,1.248,COLLABORATES
946,9843,0.171,COLLABORATES
946,11006,1.673,COLLABORATES
946,11552,4.423,REFERENCES
946,12151,0.135,REFERENCES
946,12518,4.456,CITES
946,13223,4.628,COLLABORATES
946,15876,3.559,REFERENCES
946,16059,3.229,CITES
947,5148,4.912,REFERENCES
947,8814,0.862,CITES
947,10938,1.062,COLLABORATES
947,11780,2.941,REFERENCES
947,15391,1.63,CITES
947,15848,2.776,CITES
948,2783,3.888,REFERENCES
948,7055,1.199,CITES
949,6333,2.789,REFERENCES
949,16441,0.194,REFERENCES
950,1158,1.169,CITES
950,1294,2.854,CITES
950,2132,4.597,REFERENCES
950,3111,2.334,CITES
950,3302,4.727,COLLABORATES
950,4582,0.444,REFERENCES
950,4845,4.716,COLLABORATES
950,5243,2.545,COLLABORATES
950,5441,0.475,COLLABORATES
950,5445,4.438,COLLABORATES
950,5675,0.527,REFERENCES
950,6119,3.628,REFERENCES
950,6251,0.628,CITES
950,6775,3.262,CITES
950,7876,2.05,REFERENCES
950,8569,3.052,REFERENCES
950,9911,4.501,REFERENCES
950,11040,1.004,CITES
950,11128,0.411,REFERENCES
950,11466,2.503,REFERENCES
950,11634,2.939,COLLABORATES
950,11711,3.598,REFERENCES
950,13581,4.951,CITES
950,13621,3.257,CITES
950,14029,0.305,CITES
950,14388,4.979,REFERENCES
950,14779,3.036,REFERENCES
950,14798,3.473,CITES
950,14819,2.456,CITES
950,15322,0.825,CITES
950,15783,3.304,REFERENCES
950,16375,4.591,COLLABORATES
951,9748,1.57,REFERENCES
951,13057,2.255,CITES
952,1046,4.024,CITES
952,1244,3.162,COLLABORATES
952,2360,1.411,CITES
952,2533,2.594,REFERENCES
952,5163,1.097,COLLABORATES
952,5637,1.327,COLLABORATES
952,6351,1.316,COLLABORATES
952,6719,0.779,REFERENCES
952,7055,3.815,CITES
952,7192,4.056,REFERENCES
952,7644,1.725,COLLABORATES
952,7801,2.43,COLLABORATES
952,8725,0.312,CITES
952,9619,2.96,REFERENCES
952,10401,3.385,CITES
952,11616,0.5,REFERENCES
952,13034,0.422,COLLABORATES
952,13051,4.573,REFERENCES
952,13078,4.344,CITES
952,14048,1.532,CITES
952,14567,3.721,COLLABORATES
952,14772,3.869,REFERENCES
952,16013,4.07,CITES
952,16025,4.85,CITES
952,16501,0.238,REFERENCES
952,17293,4.339,COLLABORATES
953,1081,0.807,CITES
953,2349,1.678,REFERENCES
953,2353,2.011,CITES
953,3352,0.374,COLLABORATES
953,3450,3.837,COLLABORATES
953,5018,4.214,COLLABORATES
953,5631,1.48,CITES
953,6034,4.735,COLLABORATES
953,7004,3.987,COLLABORATES
953,7273,3.959,REFERENCES
953,7299,4.613,REFERENCES
953,8265,2.134,REFERENCES
953,8631,2.398,COLLABORATES
953,8713,3.205,COLLABORATES
953,8837,3.539,REFERENCES
953,9004,4.79,CITES
953,9165,3.647,CITES
953,9631,1.577,REFERENCES
953,9925,2.513,REFERENCES
953,9989,2.776,CITES
953,10616,0.384,CITES
953,11640,3.474,COLLABORATES
953,11778,0.41,REFERENCES
953,12613,0.242,REFERENCES
953,14290,4.745,COLLABORATES
953,14526,4.612,REFERENCES
953,14527,0.977,CITES
953,14902,1.996,CITES
953,15087,0.667,COLLABORATES
953,15325,2.832,COLLABORATES
953,17374,4.491,COLLABORATES
954,13857,4.449,REFERENCES
955,1314,2.618,CITES
955,1798,1.619,COLLABORATES
955,2628,4.714,COLLABORATES
955,5694,1.444,REFERENCES
955,5906,0.218,CITES
955,6520,2.579,REFERENCES
955,7360,3.253,REFERENCES
955,8944,1.738,CITES
955,12920,2.426,CITES
955,13471,4.58,CITES
955,13723,4.056,COLLABORATES
955,13907,2.449,CITES
955,13937,4.46,COLLABORATES
956,1474,2.839,COLLABORATES
956,2276,1.724,CITES
956,6009,1.994,CITES
956,9186,0.91,REFERENCES
956,9388,2.659,COLLABORATES
956,14652,1.548,CITES
956,15865,1.231,CITES
957,1065,1.676,REFERENCES
957,1450,0.367,CITES
957,1838,3.448,CITES
957,3883,0.392,COLLABORATES
957,4336,3.766,CITES
957,5658,0.238,CITES
957,5836,4.144,COLLABORATES
957,5905,2.759,CITES
957,6083,1.72,CITES
957,6404,2.24,COLLABORATES
957,6488,1.62,CITES
957,6778,3.734,COLLABORATES
957,8708,2.419,CITES
957,9438,4.48,REFERENCES
957,10822,1.088,REFERENCES
957,13008,4.977,CITES
957,14686,1.393,COLLABORATES
957,15655,0.59,CITES
957,16590,1.774,COLLABORATES
957,16835,1.177,REFERENCES
957,16964,1.592,CITES
958,5287,3.604,REFERENCES
958,15012,3.556,REFERENCES
958,15533,0.841,COLLABORATES
959,1344,4.141,REFERENCES
959,3149,1.645,REFERENCES
959,10709,1.503,COLLABORATES
959,11230,3.168,REFERENCES
959,13853,1.24,CITES
959,15165,0.377,CITES
959,15338,1.163,CITES
959,15660,3.365,REFERENCES
960,1047,1.761,CITES
960,1732,2.554,COLLABORATES
960,2572,3.347,COLLABORATES
960,3149,1.257,CITES
960,5983,4.288,COLLABORATES
960,8410,0.715,CITES
960,9119,1.867,REFERENCES
960,10709,3.352,REFERENCES
960,12464,3.771,REFERENCES
960,15165,1.452,CITES
960,15338,4.829,REFERENCES
960,15631,4.277,COLLABORATES
960,15660,3.891,COLLABORATES
961,1153,4.68,CITES
961,4628,1.147,CITES
961,5406,4.09,REFERENCES
961,11010,4.372,REFERENCES
961,13032,2.699,REFERENCES
961,14046,4.313,COLLABORATES
961,14391,1.748,REFERENCES
961,16917,1.771,REFERENCES
962,2645,0.391,CITES
962,5563,4.468,CITES
962,6052,3.229,CITES
962,8535,1.934,REFERENCES
962,11040,3.563,COLLABORATES
962,11082,4.773,REFERENCES
962,11269,3.409,REFERENCES
962,11634,0.85,REFERENCES
962,12040,1.911,CITES
962,12568,4.306,REFERENCES
962,14559,1.472,COLLABORATES
962,14595,0.472,CITES
962,15246,3.448,REFERENCES
962,16189,0.587,COLLABORATES
962,17344,0.655,CITES
963,15792,0.318,REFERENCES
964,5741,1.4,REFERENCES
964,7450,2.322,REFERENCES
964,15406,4.652,COLLABORATES
965,1500,0.189,COLLABORATES
965,1709,4.126,CITES
965,3595,4.028,REFERENCES
965,4000,2.164,CITES
965,4229,0.59,CITES
965,4383,2.852,REFERENCES
965,5513,1.18,CITES
965,9250,4.287,COLLABORATES
965,9349,4.045,COLLABORATES
965,12454,4.179,REFERENCES
965,12888,2.868,CITES
965,14953,0.958,COLLABORATES
965,15971,1.861,REFERENCES
965,16606,3.83,REFERENCES
966,11880,3.952,COLLABORATES
967,4068,1.09,COLLABORATES
967,5189,4.912,CITES
967,5264,4.104,REFERENCES
967,7591,1.941,CITES
967,8000,4.683,CITES
967,12268,1.351,CITES
967,12269,4.498,REFERENCES
967,14102,3.387,CITES
968,3317,0.76,REFERENCES
968,9492,1.067,REFERENCES
969,4781,1.737,REFERENCES
969,5696,0.51,CITES
969,9628,1.784,REFERENCES
969,10310,0.321,CITES
969,12043,2.847,REFERENCES
969,15022,1.41,REFERENCES
969,15128,2.7,COLLABORATES
969,15628,1.923,REFERENCES
969,16075,2.493,REFERENCES
970,6688,2.632,COLLABORATES
971,1105,4.362,CITES
971,1805,1.797,REFERENCES
971,2518,2.85,REFERENCES
971,3108,0.286,CITES
971,4706,4.042,COLLABORATES
971,5430,0.988,REFERENCES
971,6987,1.578,CITES
971,9086,4.371,REFERENCES
971,9320,2.602,CITES
971,10431,2.0,CITES
971,13954,4.706,REFERENCES
971,14189,1.464,COLLABORATES
971,14967,2.507,REFERENCES
971,15100,2.998,CITES
971,16038,2.476,REFERENCES
971,16463,2.139,REFERENCES
972,1590,4.271,REFERENCES
972,1610,3.392,CITES
972,2302,0.128,COLLABORATES
972,2879,4.161,COLLABORATES
972,3105,3.73,COLLABORATES
972,4338,0.127,COLLABORATES
972,4702,4.083,REFERENCES
972,7006,1.025,REFERENCES
972,9027,1.232,COLLABORATES
972,9882,1.174,REFERENCES
972,9954,1.435,CITES
972,10188,1.872,REFERENCES
972,10296,2.856,REFERENCES
972,11649,4.166,REFERENCES
972,11666,2.007,COLLABORATES
972,12242,1.534,CITES
972,12497,1.271,COLLABORATES
972,12629,4.542,CITES
972,13236,0.646,COLLABORATES
972,13644,3.19,CITES
972,15212,0.8,CITES
972,15434,1.214,CITES
972,15602,0.348,CITES
972,16273,3.976,CITES
972,16292,1.188,CITES
972,16303,0.444,REFERENCES
972,16367,1.568,COLLABORATES
973,1078,1.787,REFERENCES
973,1456,2.394,COLLABORATES
973,1789,0.924,COLLABORATES
973,2278,4.541,COLLABORATES
973,2279,2.579,REFERENCES
973,2411,3.707,COLLABORATES
973,2454,1.248,CITES
973,2479,1.735,COLLABORATES
973,2880,4.64,REFERENCES
973,2977,4.526,COLLABORATES
973,3346,4.473,CITES
973,3463,3.985,CITES
973,3674,4.488,REFERENCES
973,4310,0.813,REFERENCES
973,4543,2.713,CITES
973,4604,4.629,CITES
973,4710,1.242,COLLABORATES
973,4739,3.299,REFERENCES
973,4740,4.435,REFERENCES
973,4845,2.625,CITES
973,5190,2.504,CITES
973,5273,4.557,CITES
973,5366,1.607,CITES
973,5606,1.809,COLLABORATES
973,5791,0.798,COLLABORATES
973,6763,2.23,REFERENCES
973,8500,4.102,CITES
973,9367,3.828,REFERENCES
973,9396,3.6,REFERENCES
973,9400,2.275,CITES
973,9401,1.125,CITES
973,9563,1.077,CITES
973,9799,3.845,CITES
973,9807,2.459,COLLABORATES
973,9815,3.087,CITES
973,9917,4.395,CITES
973,10706,2.437,REFERENCES
973,11524,1.533,CITES
973,11687,1.961,COLLABORATES
973,11921,2.793,REFERENCES
973,12024,0.985,COLLABORATES
973,12132,2.843,CITES
973,12215,0.911,REFERENCES
973,12405,3.66,CITES
973,12682,0.243,CITES
973,12919,2.571,REFERENCES
973,13205,1.469,REFERENCES
973,13448,3.676,COLLABORATES
973,13557,3.757,CITES
973,14121,1.34,REFERENCES
973,14127,2.629,REFERENCES
973,14561,0.962,CITES
973,14722,2.492,COLLABORATES
973,14920,4.527,CITES
973,15757,2.973,COLLABORATES
973,15765,3.318,COLLABORATES
973,15769,4.963,REFERENCES
973,15879,4.351,REFERENCES
973,16267,3.908,CITES
974,3967,3.638,CITES
974,5521,1.551,CITES
974,6226,2.092,CITES
974,6283,3.639,COLLABORATES
974,11928,0.565,CITES
974,15962,1.82,COLLABORATES
974,16301,1.027,REFERENCES
975,13206,1.312,CITES
975,16135,0.927,COLLABORATES
976,2478,1.678,REFERENCES
976,4700,2.015,COLLABORATES
976,5499,3.189,CITES
976,16428,4.517,CITES
977,7773,4.288,REFERENCES
977,10138,1.832,COLLABORATES
978,2533,3.354,REFERENCES
978,5076,0.377,COLLABORATES
978,7801,4.585,REFERENCES
978,8725,0.762,REFERENCES
978,8757,3.263,CITES
978,9186,3.133,COLLABORATES
978,9927,2.129,CITES
978,10193,2.709,COLLABORATES
978,11672,3.543,REFERENCES
978,12108,1.369,REFERENCES
978,12561,0.101,CITES
978,13831,3.861,COLLABORATES
978,14633,1.463,REFERENCES
978,15097,2.318,COLLABORATES
978,16492,2.116,REFERENCES
979,1500,3.287,REFERENCES
979,3563,0.836,COLLABORATES
979,3595,0.187,COLLABORATES
979,4000,4.366,CITES
979,4383,2.428,REFERENCES
979,4558,4.01,COLLABORATES
979,5513,1.514,CITES
979,6666,1.931,CITES
979,7262,2.528,CITES
979,7366,0.581,COLLABORATES
979,9250,1.295,COLLABORATES
979,9349,0.394,CITES
979,11997,3.078,COLLABORATES
979,13167,2.699,CITES
979,14953,1.361,REFERENCES
979,15971,4.624,COLLABORATES
980,5506,1.163,CITES
980,7713,0.425,CITES
980,9113,2.078,REFERENCES
980,9497,1.667,COLLABORATES
980,13795,1.479,COLLABORATES
980,15172,3.447,REFERENCES
981,1173,1.08,COLLABORATES
981,3035,2.503,COLLABORATES
981,4781,4.734,CITES
981,5146,2.06,REFERENCES
981,7771,1.311,CITES
981,8713,0.918,REFERENCES
981,12043,3.002,COLLABORATES
981,12367,3.925,REFERENCES
981,12434,1.138,REFERENCES
981,13142,2.967,COLLABORATES
981,15022,4.558,REFERENCES
981,15628,3.487,REFERENCES
981,16075,2.017,COLLABORATES
981,16632,4.045,REFERENCES
982,1961,4.691,COLLABORATES
982,2800,1.173,REFERENCES
982,2942,4.062,COLLABORATES
982,3267,4.352,CITES
982,3535,4.022,REFERENCES
982,3914,1.691,CITES
982,4162,3.554,COLLABORATES
982,4942,0.754,COLLABORATES
982,5805,2.327,CITES
982,6670,4.779,REFERENCES
982,6946,3.055,REFERENCES
982,7261,4.469,COLLABORATES
982,8010,3.7,CITES
982,8011,0.54,COLLABORATES
982,8298,0.42,CITES
982,11173,2.121,COLLABORATES
982,12206,1.172,CITES
982,12296,0.69,REFERENCES
982,12523,3.25,REFERENCES
982,12636,3.871,COLLABORATES
982,12686,4.941,REFERENCES
982,13884,1.457,CITES
982,15521,1.563,COLLABORATES
982,15635,2.448,CITES
982,15869,0.218,COLLABORATES
983,9077,1.774,CITES
983,13801,4.874,COLLABORATES
984,7094,3.684,COLLABORATES
984,16641,2.985,COLLABORATES
984,16975,3.031,REFERENCES
985,2828,2.232,COLLABORATES
985,9909,2.054,COLLABORATES
985,15706,1.299,COLLABORATES
986,8377,3.327,CITES
987,6291,3.791,CITES
987,10696,0.289,COLLABORATES
987,11555,2.989,CITES
987,15021,1.118,CITES
988,1514,3.234,REFERENCES
988,2410,2.822,CITES
988,3216,2.422,COLLABORATES
988,5257,3.798,REFERENCES
988,6484,3.174,COLLABORATES
988,8521,1.183,CITES
988,10221,0.464,REFERENCES
988,10997,4.752,REFERENCES
988,11631,4.499,CITES
988,12131,3.735,CITES
988,13752,1.977,REFERENCES
989,9043,2.677,COLLABORATES
989,9343,1.177,REFERENCES
990,16812,3.394,CITES
991,9749,1.831,REFERENCES
991,11394,4.004,REFERENCES
991,11721,3.161,CITES
991,13170,1.565,COLLABORATES
991,16837,2.664,CITES
992,2399,0.281,COLLABORATES
992,2978,2.297,REFERENCES
992,5832,1.379,REFERENCES
992,12371,3.839,REFERENCES
992,12935,0.902,CITES
992,13582,4.279,COLLABORATES
993,1803,3.901,REFERENCES
993,4151,0.586,COLLABORATES
993,8569,4.336,REFERENCES
993,8797,3.541,REFERENCES
993,16225,4.731,REFERENCES
993,17003,2.28,CITES
994,14447,2.891,REFERENCES
994,14708,4.954,COLLABORATES
995,1154,1.238,COLLABORATES
995,4406,3.689,COLLABORATES
995,11771,2.319,COLLABORATES
995,11878,1.23,COLLABORATES
996,1290,1.99,COLLABORATES
996,4256,0.728,CITES
996,4477,2.075,CITES
996,4518,3.973,COLLABORATES
996,4597,1.87,CITES
996,12057,1.358,REFERENCES
996,13526,2.839,CITES
997,2069,3.576,REFERENCES
997,4477,1.234,REFERENCES
997,4518,2.911,CITES
998,6928,0.425,COLLABORATES
999,1998,4.589,REFERENCES
999,2185,3.264,CITES
999,2353,4.072,REFERENCES
999,9340,2.399,CITES
999,10107,4.928,COLLABORATES
999,13119,4.277,REFERENCES
999,14198,3.318,REFERENCES
999,14699,3.658,REFERENCES
1000,7540,2.07,REFERENCES
1000,10079,0.953,COLLABORATES
1000,10263,3.56,COLLABORATES
1000,11043,2.189,CITES
1000,11195,4.449,REFERENCES
1000,14491,3.24,CITES
1001,2205,4.462,REFERENCES
1001,4082,0.228,CITES
1001,4210,4.538,CITES
1001,5090,3.429,COLLABORATES
1001,5315,4.221,COLLABORATES
1001,8420,0.509,REFERENCES
1001,9107,2.125,CITES
1001,9450,2.418,COLLABORATES
1001,11829,2.851,COLLABORATES
1001,12023,2.105,CITES
1001,14400,4.262,COLLABORATES
1001,15896,4.87,CITES
1001,15959,1.564,CITES
1002,3687,2.768,REFERENCES
1002,9380,1.085,REFERENCES
1002,14992,0.96,REFERENCES
1003,1805,3.677,COLLABORATES
1003,5897,0.224,REFERENCES
1003,9647,3.588,CITES
1003,12396,3.895,REFERENCES
1004,2424,0.481,COLLABORATES
1004,3884,3.854,REFERENCES
1004,4647,2.833,COLLABORATES
1004,5249,2.278,COLLABORATES
1004,8199,0.921,CITES
1005,1930,4.207,REFERENCES
1005,2501,2.809,COLLABORATES
1005,3653,4.761,REFERENCES
1005,7540,3.442,COLLABORATES
1006,2182,0.227,COLLABORATES
1006,3843,1.57,CITES
1006,4970,0.336,REFERENCES
1006,5976,0.754,COLLABORATES
1006,7215,4.256,COLLABORATES
1006,8369,3.47,CITES
1006,10867,2.977,COLLABORATES
1006,11969,2.351,REFERENCES
1006,13288,4.13,COLLABORATES
1006,14372,0.643,REFERENCES
1006,14634,4.221,CITES
1006,14678,3.538,COLLABORATES
1006,14931,2.749,COLLABORATES
1006,17126,1.238,REFERENCES
1006,17180,0.661,CITES
1007,1050,0.241,CITES
1007,1901,4.596,REFERENCES
1007,1922,2.408,COLLABORATES
1007,2451,1.977,REFERENCES
1007,2591,0.328,CITES
1007,2998,0.885,CITES
1007,3134,3.277,CITES
1007,3137,3.476,COLLABORATES
1007,3162,1.609,CITES
1007,4457,1.164,CITES
1007,4468,0.769,COLLABORATES
1007,5075,1.666,CITES
1007,5430,0.245,COLLABORATES
1007,5594,0.597,COLLABORATES
1007,5723,4.862,REFERENCES
1007,5746,3.55,CITES
1007,6000,3.204,CITES
1007,8418,0.825,CITES
1007,9107,0.93,COLLABORATES
1007,9333,4.999,REFERENCES
1007,9376,4.12,REFERENCES
1007,9608,1.338,CITES
1007,9839,4.432,REFERENCES
1007,10363,3.957,COLLABORATES
1007,10998,1.379,CITES
1007,11632,1.714,COLLABORATES
1007,11650,0.578,COLLABORATES
1007,11964,1.666,REFERENCES
1007,12611,3.106,CITES
1007,12910,2.167,REFERENCES
1007,12994,4.706,CITES
1007,13569,4.16,REFERENCES
1007,13661,4.388,COLLABORATES
1007,13667,0.823,REFERENCES
1007,13852,4.064,COLLABORATES
1007,14716,3.414,COLLABORATES
1007,15550,0.848,REFERENCES
1007,16229,3.352,CITES
1007,16244,3.587,CITES
1008,13302,1.505,CITES
1009,9545,4.29,COLLABORATES
1010,1182,0.596,CITES
1010,1457,4.077,REFERENCES
1010,1734,2.552,COLLABORATES
1010,1860,4.712,REFERENCES
1010,2246,3.147,COLLABORATES
1010,2948,0.292,REFERENCES
1010,2975,2.957,CITES
1010,3483,2.131,REFERENCES
1010,3893,3.673,REFERENCES
1010,4069,0.657,REFERENCES
1010,4670,0.73,COLLABORATES
1010,4793,0.45,COLLABORATES
1010,5132,1.586,CITES
1010,5369,2.525,REFERENCES
1010,5606,0.612,REFERENCES
1010,6231,2.169,COLLABORATES
1010,6682,2.748,REFERENCES
1010,7535,0.364,COLLABORATES
1010,8413,3.58,REFERENCES
1010,8440,2.388,COLLABORATES
1010,8837,2.741,CITES
1010,9181,1.028,CITES
1010,9294,0.797,COLLABORATES
1010,10505,4.0,COLLABORATES
1010,10602,3.128,CITES
1010,11156,1.748,REFERENCES
1010,11598,2.753,COLLABORATES
1010,11866,1.731,REFERENCES
1010,11871,3.494,REFERENCES
1010,11962,4.177,COLLABORATES
1010,12508,1.14,COLLABORATES
1010,12509,4.808,REFERENCES
1010,12627,2.312,CITES
1010,12755,1.226,REFERENCES
1010,14376,4.52,REFERENCES
1010,15179,3.832,COLLABORATES
1010,15210,1.095,REFERENCES
1010,15720,0.116,CITES
1011,2490,1.339,CITES
1011,4333,1.355,CITES
1012,1609,0.908,REFERENCES
1012,4496,2.147,REFERENCES
1012,4539,3.261,REFERENCES
1012,6141,4.445,REFERENCES
1012,11057,1.574,CITES
1012,12782,4.13,CITES
1012,12864,4.721,CITES
1013,1258,4.666,CITES
1013,1838,4.479,REFERENCES
1013,1881,4.367,REFERENCES
1013,2378,4.896,COLLABORATES
1013,2487,2.777,CITES
1013,2739,3.512,REFERENCES
1013,2831,1.031,CITES
1013,2838,1.372,COLLABORATES
1013,3350,2.667,REFERENCES
1013,3962,1.222,CITES
1013,3973,4.496,CITES
1013,4251,4.506,COLLABORATES
1013,4709,3.259,COLLABORATES
1013,5310,2.397,COLLABORATES
1013,5331,1.175,REFERENCES
1013,5366,1.652,REFERENCES
1013,5481,3.178,CITES
1013,5648,1.734,COLLABORATES
1013,6137,0.443,CITES
1013,6213,4.336,CITES
1013,6238,1.471,CITES
1013,6438,0.667,REFERENCES
1013,6609,2.345,CITES
1013,6655,1.338,COLLABORATES
1013,6740,4.07,REFERENCES
1013,7448,2.053,CITES
1013,7947,2.366,CITES
1013,7956,1.219,REFERENCES
1013,8281,3.589,REFERENCES
1013,8677,0.283,COLLABORATES
1013,8931,4.558,REFERENCES
1013,9145,4.93,CITES
1013,9273,4.294,CITES
1013,9289,2.498,COLLABORATES
1013,9555,0.373,REFERENCES
1013,9633,4.199,COLLABORATES
1013,9908,4.069,COLLABORATES
1013,9985,0.673,CITES
1013,10208,1.981,REFERENCES
1013,10706,3.579,REFERENCES
1013,10952,4.68,COLLABORATES
1013,10970,4.649,REFERENCES
1013,11125,4.74,REFERENCES
1013,11216,0.746,REFERENCES
1013,12248,2.571,CITES
1013,12391,2.993,CITES
1013,12416,0.47,CITES
1013,13718,1.114,COLLABORATES
1013,14185,0.25,REFERENCES
1013,14305,1.677,REFERENCES
1013,14541,0.303,REFERENCES
1013,15101,4.99,COLLABORATES
1013,15627,4.861,COLLABORATES
