id,name,category,year,score
4319,Entity_4319,Mathematics,2011,27.11
4320,Entity_4320,Engineering,2019,79.37
4321,Entity_4321,Biology,2014,70.17
4322,Entity_4322,Physics,2019,46.61
4323,Entity_4323,Physics,2015,86.33
4324,Entity_4324,Economics,2024,85.17
4325,Entity_4325,Biology,2020,45.23
4326,Entity_4326,ComputerScience,2018,53.23
4327,Entity_4327,Economics,2017,66.47
4328,Entity_4328,Mathematics,2015,77.49
4329,Entity_4329,Biology,2013,10.09
4330,Entity_4330,Mathematics,2021,9.2
4331,Entity_4331,Economics,2023,87.41
4332,Entity_4332,Engineering,2020,73.79
4333,Entity_4333,Physics,2021,8.72
4334,Entity_4334,Biology,2010,22.04
4335,Entity_4335,Engineering,2013,47.35
4336,Entity_4336,Biology,2013,49.28
4337,Entity_4337,Mathematics,2013,81.59
4338,Entity_4338,Economics,2018,85.99
4339,Entity_4339,Mathematics,2021,45.95
4340,Entity_4340,Physics,2023,50.95
4341,Entity_4341,Physics,2013,91.75
4342,Entity_4342,Biology,2017,86.92
4343,Entity_4343,Economics,2013,78.22
4344,Entity_4344,Physics,2011,28.51
4345,Entity_4345,Physics,2020,31.41
4346,Entity_4346,Economics,2020,11.1
4347,Entity_4347,Biology,2024,11.61
4348,Entity_4348,ComputerScience,2013,2.64
4349,Entity_4349,Biology,2012,27.41
4350,Entity_4350,Biology,2020,53.56
4351,Entity_4351,Mathematics,2014,12.71
4352,Entity_4352,Economics,2011,36.09
4353,Entity_4353,Physics,2012,40.3
4354,Entity_4354,Biology,2018,34.04
4355,Entity_4355,Biology,2014,37.61
4356,Entity_4356,ComputerScience,2020,38.87
4357,Entity_4357,Biology,2013,30.11
4358,Entity_4358,Biology,2012,59.81
4359,Entity_4359,Economics,2019,49.87
4360,Entity_4360,Biology,2011,68.43
4361,Entity_4361,Engineering,2013,95.94
4362,Entity_4362,Physics,2011,6.26
4363,Entity_4363,ComputerScience,2019,27.35
4364,Entity_4364,ComputerScience,2018,11.0
4365,Entity_4365,Physics,2024,62.4
4366,Entity_4366,Engineering,2016,39.8
4367,Entity_4367,ComputerScience,2013,73.66
4368,Entity_4368,Engineering,2014,50.02
4369,Entity_4369,Physics,2022,21.15
4370,Entity_4370,Engineering,2014,70.88
4371,Entity_4371,Mathematics,2021,1.31
4372,Entity_4372,Physics,2018,90.87
4373,Entity_4373,Economics,2017,74.17
4374,Entity_4374,Engineering,2013,17.85
4375,Entity_4375,Engineering,2011,17.5
4376,Entity_4376,Mathematics,2024,46.07
4377,Entity_4377,ComputerScience,2020,47.99
4378,Entity_4378,Mathematics,2010,18.57
4379,Entity_4379,Mathematics,2024,8.62
4380,Entity_4380,Engineering,2022,85.46
4381,Entity_4381,Economics,2015,96.98
4382,Entity_4382,Economics,2010,49.34
4383,Entity_4383,Physics,2017,11.83
4384,Entity_4384,ComputerScience,2019,68.32
4385,Entity_4385,Mathematics,2023,23.6
4386,Entity_4386,Economics,2012,75.74
4387,Entity_4387,ComputerScience,2011,31.16
4388,Entity_4388,Engineering,2015,45.81
4389,Entity_4389,Engineering,2015,98.99
4390,Entity_4390,Mathematics,2020,49.16
4391,Entity_4391,Mathematics,2017,2.34
4392,Entity_4392,Mathematics,2014,71.31
4393,Entity_4393,Economics,2022,66.73
4394,Entity_4394,Economics,2017,12.16
4395,Entity_4395,Engineering,2018,73.09
4396,Entity_4396,ComputerScience,2012,97.89
4397,Entity_4397,Physics,2020,99.41
4398,Entity_4398,Mathematics,2017,4.06
4399,Entity_4399,Economics,2021,69.88
4400,Entity_4400,Biology,2015,21.42
4401,Entity_4401,ComputerScience,2013,92.14
4402,Entity_4402,Biology,2020,11.69
4403,Entity_4403,Mathematics,2024,63.06
4404,Entity_4404,Economics,2024,91.33
4405,Entity_4405,Economics,2012,27.27
4406,Entity_4406,Engineering,2015,88.91
4407,Entity_4407,Biology,2019,42.31
4408,Entity_4408,Mathematics,2014,19.87
4409,Entity_4409,Economics,2018,70.48
4410,Entity_4410,Economics,2011,43.91
4411,Entity_4411,Biology,2019,96.85
4412,Entity_4412,Mathematics,2014,11.91
4413,Entity_4413,ComputerScience,2017,92.8
4414,Entity_4414,Physics,2017,68.41
4415,Entity_4415,Economics,2014,62.76
4416,Entity_4416,Engineering,2012,31.06
4417,Entity_4417,Mathematics,2011,80.18
4418,Entity_4418,ComputerScience,2017,5.05
4419,Entity_4419,Mathematics,2023,59.71
4420,Entity_4420,ComputerScience,2017,31.28
4421,Entity_4421,Biology,2015,66.37
4422,Entity_4422,ComputerScience,2010,25.89
4423,Entity_4423,Mathematics,2024,29.04
4424,Entity_4424,Economics,2020,95.89
4425,Entity_4425,Economics,2012,95.41
4426,Entity_4426,Engineering,2014,15.12
4427,Entity_4427,Engineering,2013,43.77
4428,Entity_4428,ComputerScience,2014,22.67
4429,Entity_4429,Biology,2024,36.11
4430,Entity_4430,Engineering,2020,39.24
4431,Entity_4431,Biology,2024,10.72
4432,Entity_4432,Mathematics,2024,30.9
4433,Entity_4433,Mathematics,2012,56.83
4434,Entity_4434,Engineering,2024,32.93
4435,Entity_4435,Economics,2012,68.65
4436,Entity_4436,Physics,2014,14.43
4437,Entity_4437,Economics,2013,30.81
4438,Entity_4438,ComputerScience,2014,57.1
4439,Entity_4439,Engineering,2017,55.04
4440,Entity_4440,Biology,2022,87.72
4441,Entity_4441,Biology,2011,14.72
4442,Entity_4442,Biology,2021,32.01
4443,Entity_4443,Engineering,2021,36.4
4444,Entity_4444,Mathematics,2016,47.19
4445,Entity_4445,Biology,2017,3.74
4446,Entity_4446,Economics,2010,95.79
4447,Entity_4447,Biology,2011,75.83
4448,Entity_4448,Economics,2024,30.94
4449,Entity_4449,Physics,2019,51.71
4450,Entity_4450,Physics,2019,54.78
4451,Entity_4451,Economics,2024,30.04
4452,Entity_4452,Biology,2012,40.89
4453,Entity_4453,ComputerScience,2017,80.94
4454,Entity_4454,Economics,2017,84.08
4455,Entity_4455,ComputerScience,2010,27.75
4456,Entity_4456,Engineering,2011,34.01
4457,Entity_4457,ComputerScience,2023,29.77
4458,Entity_4458,Biology,2021,33.8
4459,Entity_4459,ComputerScience,2011,74.31
4460,Entity_4460,Engineering,2018,74.2
4461,Entity_4461,ComputerScience,2021,21.3
4462,Entity_4462,Physics,2018,74.3
4463,Entity_4463,Biology,2012,23.13
4464,Entity_4464,Engineering,2020,85.37
4465,Entity_4465,Mathematics,2020,31.78
4466,Entity_4466,ComputerScience,2022,49.01
4467,Entity_4467,Engineering,2013,12.36
4468,Entity_4468,ComputerScience,2012,60.78
4469,Entity_4469,ComputerScience,2018,10.59
4470,Entity_4470,Physics,2011,47.9
4471,Entity_4471,Economics,2017,39.68
4472,Entity_4472,ComputerScience,2014,41.05
4473,Entity_4473,Physics,2023,24.26
4474,Entity_4474,Economics,2014,82.35
4475,Entity_4475,Engineering,2017,86.07
4476,Entity_4476,Economics,2011,43.8
4477,Entity_4477,Engineering,2010,19.3
4478,Entity_4478,Engineering,2020,24.83
4479,Entity_4479,Economics,2021,70.26
4480,Entity_4480,Physics,2017,48.57
4481,Entity_4481,Mathematics,2020,10.9
4482,Entity_4482,Economics,2017,37.37
4483,Entity_4483,Mathematics,2016,39.2
4484,Entity_4484,ComputerScience,2017,42.27
4485,Entity_4485,Biology,2012,3.77
4486,Entity_4486,Biology,2011,56.86
4487,Entity_4487,ComputerScience,2019,30.97
4488,Entity_4488,Engineering,2020,89.43
4489,Entity_4489,Economics,2017,5.22
4490,Entity_4490,Mathematics,2012,47.32
4491,Entity_4491,Engineering,2017,28.41
4492,Entity_4492,Physics,2015,50.56
4493,Entity_4493,Economics,2013,35.53
4494,Entity_4494,Engineering,2018,39.67
4495,Entity_4495,ComputerScience,2012,65.94
4496,Entity_4496,Mathematics,2020,72.2
4497,Entity_4497,Mathematics,2017,71.8
4498,Entity_4498,Physics,2014,78.71
4499,Entity_4499,Engineering,2014,92.42
4500,Entity_4500,ComputerScience,2024,84.09
4501,Entity_4501,Biology,2016,96.29
4502,Entity_4502,Economics,2020,18.86
4503,Entity_4503,Engineering,2024,51.19
4504,Entity_4504,Engineering,2018,26.66
4505,Entity_4505,Engineering,2015,59.3
4506,Entity_4506,Economics,2015,58.86
4507,Entity_4507,Biology,2011,5.45
4508,Entity_4508,Engineering,2012,23.94
4509,Entity_4509,Engineering,2011,50.44
4510,Entity_4510,Engineering,2017,33.04
4511,Entity_4511,Physics,2022,81.05
4512,Entity_4512,Engineering,2022,24.43
4513,Entity_4513,Physics,2021,89.35
4514,Entity_4514,Biology,2024,7.37
4515,Entity_4515,Economics,2014,12.33
4516,Entity_4516,Engineering,2011,44.71
4517,Entity_4517,Mathematics,2019,63.5
4518,Entity_4518,ComputerScience,2024,18.23
4519,Entity_4519,ComputerScience,2021,45.5
4520,Entity_4520,Physics,2020,57.8
4521,Entity_4521,Physics,2013,26.0
4522,Entity_4522,Biology,2020,29.32
4523,Entity_4523,Physics,2021,17.05
4524,Entity_4524,Economics,2022,79.21
4525,Entity_4525,ComputerScience,2019,3.4
4526,Entity_4526,Engineering,2011,21.15
4527,Entity_4527,Physics,2024,1.52
4528,Entity_4528,Biology,2019,55.11
4529,Entity_4529,ComputerScience,2015,19.35
4530,Entity_4530,Engineering,2024,73.1
4531,Entity_4531,Economics,2017,19.82
4532,Entity_4532,Physics,2019,82.93
4533,Entity_4533,Economics,2015,36.29
4534,Entity_4534,Economics,2023,14.65
4535,Entity_4535,ComputerScience,2017,43.32
4536,Entity_4536,Biology,2023,8.02
4537,Entity_4537,ComputerScience,2012,78.46
4538,Entity_4538,Mathematics,2011,12.67
4539,Entity_4539,Physics,2010,60.55
4540,Entity_4540,Mathematics,2010,23.18
4541,Entity_4541,Mathematics,2024,82.99
4542,Entity_4542,Biology,2021,36.43
4543,Entity_4543,Physics,2014,8.4
4544,Entity_4544,Economics,2013,85.47
4545,Entity_4545,Economics,2018,31.91
4546,Entity_4546,Economics,2010,55.05
4547,Entity_4547,ComputerScience,2019,47.63
4548,Entity_4548,Mathematics,2020,3.97
4549,Entity_4549,Mathematics,2016,26.83
4550,Entity_4550,Mathematics,2024,76.71
4551,Entity_4551,Physics,2013,55.16
4552,Entity_4552,Engineering,2015,92.49
4553,Entity_4553,Engineering,2024,87.95
4554,Entity_4554,Physics,2017,8.22
4555,Entity_4555,Economics,2024,61.39
4556,Entity_4556,ComputerScience,2015,98.12
4557,Entity_4557,Biology,2019,74.19
4558,Entity_4558,ComputerScience,2024,55.59
4559,Entity_4559,Physics,2014,72.61
4560,Entity_4560,ComputerScience,2010,50.16
4561,Entity_4561,Physics,2020,35.68
4562,Entity_4562,Biology,2014,78.37
4563,Entity_4563,Physics,2010,93.19
4564,Entity_4564,ComputerScience,2022,78.4
4565,Entity_4565,Physics,2018,61.21
4566,Entity_4566,Biology,2020,68.68
4567,Entity_4567,ComputerScience,2018,48.74
4568,Entity_4568,Biology,2022,38.35
4569,Entity_4569,Physics,2016,70.43
4570,Entity_4570,Economics,2012,12.44
4571,Entity_4571,ComputerScience,2024,61.95
4572,Entity_4572,Mathematics,2015,20.17
4573,Entity_4573,Biology,2024,6.73
4574,Entity_4574,Physics,2011,59.27
4575,Entity_4575,Physics,2016,75.0
4576,Entity_4576,Economics,2019,5.53
4577,Entity_4577,ComputerScience,2023,72.26
4578,Entity_4578,ComputerScience,2011,6.61
4579,Entity_4579,Biology,2012,28.98
4580,Entity_4580,Mathematics,2015,60.64
4581,Entity_4581,Physics,2014,13.84
4582,Entity_4582,Biology,2017,66.1
4583,Entity_4583,Engineering,2011,8.56
4584,Entity_4584,Economics,2013,50.0
4585,Entity_4585,Engineering,2023,36.34
4586,Entity_4586,Physics,2017,71.6
4587,Entity_4587,Mathematics,2022,55.59
4588,Entity_4588,Engineering,2013,53.16
4589,Entity_4589,Mathematics,2015,70.08
4590,Entity_4590,Economics,2011,6.35
4591,Entity_4591,Biology,2021,95.11
4592,Entity_4592,Biology,2014,8.77
4593,Entity_4593,Physics,2023,97.62
4594,Entity_4594,Physics,2014,74.45
4595,Entity_4595,Physics,2011,37.87
4596,Entity_4596,Physics,2010,97.81
4597,Entity_4597,Engineering,2017,65.34
4598,Entity_4598,Biology,2011,3.11
4599,Entity_4599,ComputerScience,2014,28.52
4600,Entity_4600,Biology,2014,82.89
4601,Entity_4601,ComputerScience,2010,28.63
4602,Entity_4602,Economics,2016,50.04
4603,Entity_4603,Biology,2016,44.96
4604,Entity_4604,Physics,2013,38.55
4605,Entity_4605,Engineering,2016,53.72
4606,Entity_4606,Engineering,2014,4.1
4607,Entity_4607,Mathematics,2024,3.57
4608,Entity_4608,Economics,2022,89.42
4609,Entity_4609,Mathematics,2022,75.58
4610,Entity_4610,Physics,2022,3.71
4611,Entity_4611,Engineering,2023,62.53
4612,Entity_4612,Biology,2022,73.19
4613,Entity_4613,Engineering,2022,6.65
4614,Entity_4614,ComputerScience,2018,39.42
4615,Entity_4615,Engineering,2024,68.12
4616,Entity_4616,Economics,2017,42.96
4617,Entity_4617,Engineering,2019,77.13
4618,Entity_4618,Mathematics,2012,96.07
4619,Entity_4619,Biology,2021,99.27
4620,Entity_4620,Physics,2012,90.86
4621,Entity_4621,Mathematics,2022,68.58
4622,Entity_4622,Mathematics,2011,99.88
4623,Entity_4623,Economics,2014,34.42
4624,Entity_4624,Biology,2010,61.94
4625,Entity_4625,Mathematics,2014,66.26
4626,Entity_4626,Engineering,2022,77.38
4627,Entity_4627,ComputerScience,2011,31.38
4628,Entity_4628,Engineering,2015,83.76
4629,Entity_4629,Physics,2017,46.81
4630,Entity_4630,Biology,2010,47.18
4631,Entity_4631,Mathematics,2017,64.14
4632,Entity_4632,Economics,2013,41.45
4633,Entity_4633,Economics,2011,28.37
4634,Entity_4634,Economics,2018,32.09
4635,Entity_4635,ComputerScience,2017,18.8
4636,Entity_4636,Mathematics,2014,87.04
4637,Entity_4637,Physics,2013,63.4
4638,Entity_4638,Physics,2023,62.18
4639,Entity_4639,ComputerScience,2013,12.33
4640,Entity_4640,ComputerScience,2012,68.76
4641,Entity_4641,Biology,2019,32.42
4642,Entity_4642,Economics,2021,23.57
4643,Entity_4643,Engineering,2014,97.55
4644,Entity_4644,ComputerScience,2020,84.65
4645,Entity_4645,Mathematics,2018,72.11
4646,Entity_4646,Economics,2013,35.62
4647,Entity_4647,ComputerScience,2018,44.94
4648,Entity_4648,Economics,2011,24.46
4649,Entity_4649,Mathematics,2019,37.76
4650,Entity_4650,Engineering,2016,8.07
4651,Entity_4651,Biology,2024,29.03
4652,Entity_4652,ComputerScience,2015,61.09
4653,Entity_4653,Mathematics,2015,97.53
4654,Entity_4654,Engineering,2015,47.6
4655,Entity_4655,Mathematics,2019,4.08
4656,Entity_4656,Mathematics,2010,29.8
4657,Entity_4657,Physics,2024,59.53
4658,Entity_4658,ComputerScience,2019,21.94
4659,Entity_4659,Mathematics,2018,71.86
4660,Entity_4660,Engineering,2018,78.56
4661,Entity_4661,Engineering,2015,94.05
4662,Entity_4662,Biology,2023,58.69
4663,Entity_4663,Engineering,2021,15.86
4664,Entity_4664,Engineering,2011,95.56
4665,Entity_4665,Physics,2019,50.85
4666,Entity_4666,Economics,2020,55.28
4667,Entity_4667,Biology,2018,73.57
4668,Entity_4668,Economics,2022,6.09
4669,Entity_4669,Biology,2020,52.92
4670,Entity_4670,Biology,2015,27.65
4671,Entity_4671,Economics,2014,91.2
4672,Entity_4672,Mathematics,2013,80.1
4673,Entity_4673,Mathematics,2013,46.13
4674,Entity_4674,Engineering,2011,69.61
4675,Entity_4675,Biology,2021,95.8
4676,Entity_4676,Biology,2015,8.89
4677,Entity_4677,Economics,2018,8.57
4678,Entity_4678,Mathematics,2020,48.93
4679,Entity_4679,Physics,2017,78.84
4680,Entity_4680,Physics,2019,82.95
4681,Entity_4681,Physics,2024,54.22
4682,Entity_4682,Biology,2020,58.89
4683,Entity_4683,Physics,2019,26.77
4684,Entity_4684,Mathematics,2015,32.07
4685,Entity_4685,ComputerScience,2016,42.68
4686,Entity_4686,Physics,2019,49.93
4687,Entity_4687,Physics,2024,18.81
4688,Entity_4688,Biology,2010,17.51
4689,Entity_4689,Biology,2014,76.79
4690,Entity_4690,Engineering,2024,47.52
4691,Entity_4691,ComputerScience,2012,87.08
4692,Entity_4692,Biology,2010,69.31
4693,Entity_4693,ComputerScience,2012,51.97
4694,Entity_4694,Economics,2024,39.42
4695,Entity_4695,Biology,2015,13.62
4696,Entity_4696,Engineering,2018,24.9
4697,Entity_4697,Mathematics,2011,34.34
4698,Entity_4698,Mathematics,2019,61.27
4699,Entity_4699,ComputerScience,2021,5.48
4700,Entity_4700,Engineering,2024,36.14
4701,Entity_4701,Biology,2024,41.48
4702,Entity_4702,Biology,2021,83.65
4703,Entity_4703,Mathematics,2022,48.23
4704,Entity_4704,Physics,2021,19.16
4705,Entity_4705,Economics,2024,82.19
4706,Entity_4706,Economics,2011,16.07
4707,Entity_4707,ComputerScience,2019,59.71
4708,Entity_4708,Engineering,2020,45.9
4709,Entity_4709,Mathematics,2017,18.5
4710,Entity_4710,Engineering,2019,28.65
4711,Entity_4711,ComputerScience,2013,30.44
4712,Entity_4712,Mathematics,2010,56.85
4713,Entity_4713,Economics,2019,51.31
4714,Entity_4714,Biology,2014,32.96
4715,Entity_4715,Mathematics,2022,18.66
4716,Entity_4716,Physics,2010,81.58
4717,Entity_4717,Engineering,2024,98.93
4718,Entity_4718,Physics,2016,52.39
4719,Entity_4719,Economics,2024,61.93
4720,Entity_4720,ComputerScience,2015,29.19
4721,Entity_4721,ComputerScience,2014,28.11
4722,Entity_4722,Biology,2013,88.65
4723,Entity_4723,Mathematics,2024,26.68
4724,Entity_4724,Economics,2022,11.51
4725,Entity_4725,Physics,2020,28.58
4726,Entity_4726,ComputerScience,2013,55.66
4727,Entity_4727,Economics,2022,17.72
4728,Entity_4728,Economics,2024,4.93
4729,Entity_4729,Economics,2018,80.1
4730,Entity_4730,ComputerScience,2017,83.42
4731,Entity_4731,ComputerScience,2015,21.11
4732,Entity_4732,Economics,2016,73.48
4733,Entity_4733,Economics,2012,83.27
4734,Entity_4734,Mathematics,2024,11.85
4735,Entity_4735,Engineering,2024,84.63
4736,Entity_4736,Biology,2024,43.79
4737,Entity_4737,Mathematics,2011,86.59
4738,Entity_4738,Mathematics,2021,67.2
4739,Entity_4739,Mathematics,2022,8.83
4740,Entity_4740,Physics,2021,8.36
4741,Entity_4741,Physics,2018,34.2
4742,Entity_4742,Biology,2020,73.82
4743,Entity_4743,Engineering,2022,8.33
4744,Entity_4744,Engineering,2015,89.33
4745,Entity_4745,ComputerScience,2016,10.94
4746,Entity_4746,Engineering,2022,52.61
4747,Entity_4747,Physics,2023,56.26
4748,Entity_4748,Engineering,2010,94.97
4749,Entity_4749,Engineering,2010,25.35
4750,Entity_4750,Economics,2016,87.34
4751,Entity_4751,Physics,2020,20.37
4752,Entity_4752,Biology,2012,48.97
4753,Entity_4753,Physics,2021,50.18
4754,Entity_4754,Physics,2013,63.84
4755,Entity_4755,ComputerScience,2018,85.86
4756,Entity_4756,Engineering,2013,1.32
4757,Entity_4757,ComputerScience,2017,56.22
4758,Entity_4758,Physics,2021,18.63
4759,Entity_4759,Biology,2021,27.04
4760,Entity_4760,Biology,2020,58.81
4761,Entity_4761,Engineering,2015,48.94
4762,Entity_4762,Engineering,2012,87.91
4763,Entity_4763,Physics,2024,29.92
4764,Entity_4764,Biology,2017,79.88
4765,Entity_4765,Biology,2019,36.36
4766,Entity_4766,Biology,2014,10.56
4767,Entity_4767,ComputerScience,2024,89.79
4768,Entity_4768,Mathematics,2016,96.97
4769,Entity_4769,Mathematics,2013,66.58
4770,Entity_4770,ComputerScience,2012,47.01
4771,Entity_4771,Mathematics,2020,12.24
4772,Entity_4772,Engineering,2016,70.78
4773,Entity_4773,Biology,2023,80.67
4774,Entity_4774,Biology,2019,41.79
4775,Entity_4775,Physics,2010,29.8
4776,Entity_4776,Economics,2013,89.09
4777,Entity_4777,Biology,2010,56.66
4778,Entity_4778,Mathematics,2014,67.82
4779,Entity_4779,Biology,2016,81.09
4780,Entity_4780,Biology,2016,26.81
4781,Entity_4781,ComputerScience,2014,49.07
4782,Entity_4782,Physics,2015,63.99
4783,Entity_4783,ComputerScience,2014,45.32
4784,Entity_4784,Physics,2019,87.69
4785,Entity_4785,Economics,2013,78.18
4786,Entity_4786,ComputerScience,2019,61.46
4787,Entity_4787,Physics,2019,54.44
4788,Entity_4788,Engineering,2010,80.44
4789,Entity_4789,ComputerScience,2022,70.77
4790,Entity_4790,Mathematics,2022,76.84
4791,Entity_4791,ComputerScience,2020,5.87
4792,Entity_4792,Physics,2015,54.01
4793,Entity_4793,Physics,2023,54.03
4794,Entity_4794,Engineering,2013,29.73
4795,Entity_4795,Physics,2024,38.01
4796,Entity_4796,Biology,2013,55.74
4797,Entity_4797,Physics,2010,4.57
4798,Entity_4798,ComputerScience,2022,94.1
4799,Entity_4799,ComputerScience,2018,40.4
4800,Entity_4800,Biology,2010,16.54
4801,Entity_4801,Mathematics,2010,23.77
4802,Entity_4802,Engineering,2013,4.34
4803,Entity_4803,Engineering,2011,81.49
4804,Entity_4804,Biology,2020,40.67
4805,Entity_4805,Engineering,2024,27.73
4806,Entity_4806,ComputerScience,2011,8.32
4807,Entity_4807,Engineering,2021,76.48
4808,Entity_4808,Biology,2010,2.46
4809,Entity_4809,Economics,2019,91.98
4810,Entity_4810,ComputerScience,2021,59.23
4811,Entity_4811,Biology,2013,83.32
4812,Entity_4812,Mathematics,2022,33.05
4813,Entity_4813,Economics,2021,3.32
4814,Entity_4814,Mathematics,2017,21.06
4815,Entity_4815,Mathematics,2020,58.04
4816,Entity_4816,Biology,2014,43.52
4817,Entity_4817,Physics,2016,56.54
4818,Entity_4818,Biology,2014,90.86
4819,Entity_4819,Economics,2018,25.22
4820,Entity_4820,ComputerScience,2017,73.03
4821,Entity_4821,Mathematics,2022,55.11
4822,Entity_4822,ComputerScience,2017,23.18
4823,Entity_4823,ComputerScience,2016,77.35
4824,Entity_4824,Biology,2015,48.2
4825,Entity_4825,ComputerScience,2020,31.75
4826,Entity_4826,Physics,2022,63.36
4827,Entity_4827,ComputerScience,2011,56.53
4828,Entity_4828,Physics,2023,94.27
4829,Entity_4829,Economics,2013,9.3
4830,Entity_4830,Biology,2019,83.97
4831,Entity_4831,Economics,2021,84.13
4832,Entity_4832,Physics,2010,76.97
4833,Entity_4833,Mathematics,2016,31.83
4834,Entity_4834,Mathematics,2023,15.91
4835,Entity_4835,Mathematics,2021,56.97
4836,Entity_4836,Biology,2023,1.55
4837,Entity_4837,Engineering,2013,75.75
4838,Entity_4838,Biology,2018,50.48
4839,Entity_4839,Engineering,2013,32.86
4840,Entity_4840,Engineering,2017,51.93
4841,Entity_4841,Engineering,2021,9.06
4842,Entity_4842,ComputerScience,2016,70.23
4843,Entity_4843,Biology,2012,75.93
4844,Entity_4844,Physics,2018,75.07
